num,sitename,lon,lat
2771,WMO65555,-5.07,7.73
2772,WMO65557,-5.95,6.13
2773,WMO65560,-6.47,6.87
2774,WMO65562,-4.70,6.65
2775,WMO65563,-5.35,6.90
2776,WMO65578,-3.93,5.25
2777,WMO65585,-3.30,5.30
2778,WMO65592,-7.37,4.42
2779,WMO65594,-6.82,4.75
2780,WMO65599,-6.08,4.95
2781,WMO65660,-10.35,6.25
2782,WMO67001,43.23,-11.70
2783,WMO67004,44.43,-12.12
2784,WMO67005,45.28,-12.80
2785,WMO67009,49.30,-12.35
2786,WMO67012,48.32,-13.32
2787,WMO67023,50.17,-14.28
2788,WMO67025,50.25,-14.88
2789,WMO67027,46.35,-15.67
2790,WMO67045,46.83,-16.95
2791,WMO67073,44.03,-18.05
2792,WMO67083,47.48,-18.80
2793,WMO67095,49.40,-18.12
2794,WMO67117,44.32,-20.28
2795,WMO67137,47.10,-21.45
2796,WMO67143,48.37,-21.20
2797,WMO67161,43.73,-23.38
2798,WMO67197,46.95,-25.03
2799,WMO67205,40.37,-11.35
2800,WMO67215,40.50,-12.97
2801,WMO67217,35.25,-13.28
2802,WMO67223,39.03,-13.13
2803,WMO67229,34.35,-14.22
2804,WMO67231,36.53,-14.82
2805,WMO67237,39.28,-15.10
2806,WMO67241,40.67,-15.03
2807,WMO67243,30.43,-15.62
2808,WMO67261,33.58,-16.18
2809,WMO67273,39.90,-16.22
2810,WMO67283,36.88,-17.88
2811,WMO67285,38.15,-17.27
2812,WMO67295,33.47,-19.12
2813,WMO67297,34.90,-19.80
2814,WMO67315,35.32,-22.00
2815,WMO67323,35.38,-23.87
2816,WMO67335,33.63,-25.05
2817,WMO67341,32.57,-25.92
2818,WMO67346,32.18,-26.28
2819,WMO67413,31.33,-8.85
2820,WMO67441,24.43,-11.75
2821,WMO67461,28.85,-11.10
2822,WMO67475,31.13,-10.22
2823,WMO67477,31.43,-11.90
2824,WMO67489,34.02,-11.45
2825,WMO67551,26.38,-12.18
2826,WMO67561,28.65,-13.00
2827,WMO67581,32.58,-13.55
2828,WMO67587,33.70,-13.97
2829,WMO67633,23.15,-15.25
2830,WMO67655,27.18,-15.07
2831,WMO67663,28.47,-14.45
2832,WMO67665,28.45,-15.32
2833,WMO67693,34.97,-15.68
2834,WMO67743,25.82,-17.82
2835,WMO67753,27.07,-16.85
2836,WMO67765,29.62,-16.83
2837,WMO67775,31.10,-17.93
2838,WMO67779,31.58,-16.78
2839,WMO67781,32.22,-17.42
2840,WMO67843,25.85,-18.10
2841,WMO67853,26.93,-18.72
2842,WMO67861,28.92,-18.20
2843,WMO67867,29.85,-19.45
2844,WMO67885,32.45,-18.97
2845,WMO67965,28.62,-20.02
2846,WMO67969,29.37,-21.05
2847,WMO67975,30.87,-20.07
2848,WMO67977,31.58,-21.02
2849,WMO67983,32.62,-20.20
2850,WMO67991,30.00,-22.22
2851,WMO68010,15.92,-19.18
2852,WMO68014,18.12,-19.60
2853,WMO68016,12.72,-19.33
2854,WMO68018,19.77,-17.92
2855,WMO68024,21.65,-21.70
2856,WMO68026,21.85,-18.37
2857,WMO68032,23.42,-19.98
2858,WMO68054,27.50,-21.22
2859,WMO68104,14.43,-22.88
2860,WMO68110,17.10,-22.57
2861,WMO68112,17.47,-22.48
2862,WMO68116,18.97,-22.47
2863,WMO68148,26.80,-23.08
2864,WMO68174,29.45,-23.87
2865,WMO68176,29.57,-23.15
2866,WMO68180,29.90,-22.27
2867,WMO68182,30.28,-23.08
2868,WMO68190,31.15,-23.93
2869,WMO68212,17.93,-24.53
2870,WMO68226,21.88,-24.02
2871,WMO68242,25.78,-25.92
2872,WMO68244,25.92,-24.67
2873,WMO68252,27.30,-25.72
2874,WMO68258,28.03,-24.23
2875,WMO68262,28.18,-25.73
2876,WMO68268,28.33,-24.90
2877,WMO68276,29.02,-24.18
2878,WMO68288,30.97,-25.43
2879,WMO68296,31.60,-24.98
2880,WMO68300,15.10,-26.63
2881,WMO68312,18.12,-26.53
2882,WMO68322,20.62,-26.47
2883,WMO68328,22.45,-26.05
2884,WMO68332,23.43,-27.47
2885,WMO68338,24.63,-26.95
2886,WMO68342,26.10,-26.62
2887,WMO68344,26.13,-27.90
2888,WMO68350,27.08,-26.73
2889,WMO68351,27.10,-26.67
2890,WMO68352,27.25,-27.67
2891,WMO68362,28.50,-27.27
2892,WMO68368,28.23,-26.13
2893,WMO68370,29.48,-26.45
2894,WMO68372,29.25,-26.93
2895,WMO68378,29.98,-27.73
2896,WMO68380,30.12,-26.07
2897,WMO68396,31.30,-26.53
2898,WMO68406,16.53,-28.57
2899,WMO68408,16.87,-29.23
2900,WMO68416,19.38,-29.13
2901,WMO68424,21.27,-28.40
2902,WMO68438,24.77,-28.80
2903,WMO68442,26.30,-29.10
2904,WMO68461,28.33,-28.25
2905,WMO68462,28.30,-28.17
2906,WMO68478,29.88,-29.00
2907,WMO68496,32.40,-28.50
2908,WMO68512,17.87,-29.60
2909,WMO68524,21.82,-30.35
2910,WMO68528,22.75,-29.67
2911,WMO68530,23.78,-29.07
2912,WMO68536,24.02,-30.65
2913,WMO68542,25.32,-29.77
2914,WMO68546,26.72,-30.68
2915,WMO68550,26.87,-29.93
2916,WMO68564,28.38,-30.98
2917,WMO68572,29.33,-29.85
2918,WMO68574,29.42,-30.53
2919,WMO68580,30.28,-29.53
2920,WMO68584,30.45,-30.73
2921,WMO68588,30.95,-29.97
2922,WMO68614,18.48,-31.67
2923,WMO68618,19.77,-31.47
2924,WMO68624,21.52,-31.92
2925,WMO68638,25.03,-31.48
2926,WMO68648,26.87,-31.90
2927,WMO68668,28.67,-31.53
2928,WMO68674,29.55,-31.63
2929,WMO68712,17.85,-32.83
2930,WMO68718,19.90,-33.83
2931,WMO68722,20.67,-32.38
2932,WMO68728,22.58,-32.35
2933,WMO68736,24.53,-32.25
2934,WMO68738,24.67,-32.93
2935,WMO68742,25.58,-32.73
2936,WMO68754,27.47,-32.52
2937,WMO68816,18.60,-33.97
2938,WMO68818,20.03,-33.32
2939,WMO68826,22.02,-33.58
2940,WMO68828,22.38,-34.00
2941,WMO68832,23.50,-33.28
2942,WMO68842,25.60,-33.98
2943,WMO68858,27.83,-33.03
2944,WMO68902,-12.32,-37.05
2945,WMO68906,-9.88,-40.35
2946,WMO68916,18.50,-34.35
2947,WMO68920,20.02,-34.83
2948,WMO68926,21.27,-34.10
2949,WMO68928,22.15,-34.18
2950,WMO68938,24.83,-34.20
2951,WMO68994,37.87,-46.88
2952,WMO70026,-156.78,71.30
2953,WMO70086,-143.63,70.13
2954,WMO70133,-162.63,66.87
2955,WMO70200,-165.43,64.50
2956,WMO70207,-160.80,63.88
2957,WMO70231,-155.62,62.97
2958,WMO70251,-150.10,62.30
2959,WMO70261,-147.87,64.82
2960,WMO70273,-150.02,61.17
2961,WMO70308,-170.22,57.15
2962,WMO70316,-162.72,55.20
2963,WMO70326,-156.65,58.68
2964,WMO70341,-151.50,59.63
2965,WMO70350,-152.50,57.75
2966,WMO70361,-139.67,59.52
2967,WMO70398,-131.57,55.03
2968,WMO70454,-176.65,51.88
2969,WMO71043,-126.80,65.28
2970,WMO71045,-132.75,60.17
2971,WMO71051,-125.27,72.00
2972,WMO71062,-110.37,65.48
2973,WMO71066,-117.17,58.62
2974,WMO71069,-114.28,55.30
2975,WMO71072,-119.32,76.23
2976,WMO71073,-109.17,62.72
2977,WMO71076,-108.48,59.57
2978,WMO71078,-101.07,56.87
2979,WMO71079,-97.87,55.80
2980,WMO71081,-81.25,68.78
2981,WMO71082,-62.33,82.50
2982,WMO71090,-68.62,70.47
2983,WMO71091,-75.30,68.95
2984,WMO71093,-66.78,68.43
2985,WMO71094,-61.62,66.58
2986,WMO71104,-122.07,52.18
2987,WMO71107,-131.02,51.93
2988,WMO71109,-127.37,50.68
2989,WMO71120,-110.28,54.42
2990,WMO71123,-113.58,53.32
2991,WMO71138,-102.47,51.27
2992,WMO71140,-99.95,49.92
2993,WMO71141,-97.83,53.97
2994,WMO71143,-95.67,51.03
2995,WMO71145,-94.67,53.87
2996,WMO71187,-68.20,49.13
2997,WMO71600,-60.02,43.93
2998,WMO71601,-63.50,44.63
2999,WMO71603,-66.08,43.83
3000,WMO71604,-61.25,45.52
3001,WMO71621,-77.53,44.12
3002,WMO71623,-81.15,43.03
3003,WMO71624,-79.63,43.68
3004,WMO71625,-77.32,45.95
3005,WMO71627,-73.75,45.47
3006,WMO71630,-79.30,44.97
3007,WMO71705,-64.68,46.12
3008,WMO71707,-60.05,46.17
3009,WMO71709,-61.87,47.38
3010,WMO71711,-66.33,48.00
3011,WMO71714,-71.40,46.80
3012,WMO71717,-65.45,47.02
3013,WMO71722,-75.97,46.38
3014,WMO71725,-77.78,48.05
3015,WMO71730,-80.80,46.63
3016,WMO71731,-79.42,46.37
3017,WMO71735,-79.85,47.70
3018,WMO71749,-89.32,48.37
3019,WMO71801,-52.75,47.62
3020,WMO71803,-54.57,48.95
3021,WMO71805,-56.17,46.77
3022,WMO71807,-54.00,47.30
3023,WMO71811,-66.27,50.22
3024,WMO71815,-58.55,48.53
3025,WMO71816,-60.42,53.32
3026,WMO71818,-57.03,53.70
3027,WMO71819,-55.63,51.37
3028,WMO71821,-77.80,49.77
3029,WMO71822,-74.42,49.82
3030,WMO71825,-66.87,52.93
3031,WMO71826,-70.90,53.20
3032,WMO71828,-66.80,54.80
3033,WMO71831,-82.47,49.42
3034,WMO71834,-86.95,49.70
3035,WMO71836,-80.65,51.27
3036,WMO71842,-91.90,50.12
3037,WMO71846,-87.88,52.23
3038,WMO71848,-89.87,53.83
3039,WMO71852,-97.23,49.92
3040,WMO71855,-100.05,51.10
3041,WMO71862,-103.00,49.07
3042,WMO71863,-104.67,50.43
3043,WMO71867,-101.10,53.97
3044,WMO71869,-105.68,53.22
3045,WMO71870,-107.68,50.28
3046,WMO71871,-110.83,53.35
3047,WMO71872,-110.72,50.02
3048,WMO71874,-112.80,49.63
3049,WMO71877,-114.02,51.10
3050,WMO71882,-118.18,50.97
3051,WMO71884,-117.63,49.30
3052,WMO71888,-118.07,52.88
3053,WMO71889,-119.60,49.47
3054,WMO71891,-121.58,50.23
3055,WMO71892,-123.18,49.18
3056,WMO71893,-124.90,49.72
3057,WMO71896,-122.68,53.88
3058,WMO71899,-133.05,54.25
3059,WMO71900,-60.23,55.45
3060,WMO71901,-63.22,55.33
3061,WMO71905,-77.77,55.28
3062,WMO71906,-68.42,58.10
3063,WMO71907,-78.12,58.45
3064,WMO71909,-68.55,63.75
3065,WMO71910,-76.53,64.22
3066,WMO71912,-94.70,56.03
3067,WMO71913,-94.07,58.75
3068,WMO71915,-83.37,64.20
3069,WMO71917,-85.93,80.00
3070,WMO71919,-89.60,68.43
3071,WMO71920,-107.13,57.35
3072,WMO71922,-105.27,55.15
3073,WMO71924,-94.98,74.72
3074,WMO71925,-105.12,69.10
3075,WMO71926,-96.00,64.30
3076,WMO71927,-97.80,68.67
3077,WMO71929,-109.07,68.75
3078,WMO71932,-111.22,56.65
3079,WMO71933,-111.12,58.77
3080,WMO71934,-111.97,60.02
3081,WMO71935,-115.78,60.83
3082,WMO71936,-114.43,62.47
3083,WMO71938,-115.13,67.83
3084,WMO71940,-118.88,55.18
3085,WMO71944,-123.13,55.30
3086,WMO71945,-122.60,58.83
3087,WMO71946,-121.23,61.75
3088,WMO71948,-124.70,70.17
3089,WMO71951,-128.58,54.47
3090,WMO71953,-128.82,60.12
3091,WMO71957,-133.48,68.30
3092,WMO71958,-130.00,58.42
3093,WMO71964,-135.07,60.72
3094,WMO71965,-135.87,63.62
3095,WMO71966,-139.13,64.05
3096,WMO71967,-139.05,61.37
3097,WMO72201,-81.75,24.55
3098,WMO72202,-80.28,25.82
3099,WMO72203,-80.12,26.68
3100,WMO72205,-81.32,28.43
3101,WMO72206,-81.70,30.50
3102,WMO72208,-80.03,32.90
3103,WMO72211,-82.53,27.97
3104,WMO72212,-83.10,29.62
3105,WMO72217,-83.65,32.70
3106,WMO72218,-81.97,33.37
3107,WMO72219,-84.43,33.65
3108,WMO72222,-87.20,30.47
3109,WMO72223,-88.25,30.68
3110,WMO72226,-86.40,32.30
3111,WMO72228,-86.75,33.57
3112,WMO72231,-90.25,29.98
3113,WMO72234,-88.75,32.33
3114,WMO72235,-90.08,32.32
3115,WMO72240,-93.22,30.12
3116,WMO72242,-94.80,29.30
3117,WMO72248,-93.82,32.47
3118,WMO72250,-97.43,25.90
3119,WMO72251,-97.50,27.77
3120,WMO72253,-98.47,29.53
3121,WMO72256,-97.22,31.62
3122,WMO72259,-97.03,32.90
3123,WMO72261,-100.92,29.37
3124,WMO72262,-104.80,31.83
3125,WMO72264,-104.02,30.37
3126,WMO72265,-102.18,31.95
3127,WMO72266,-99.68,32.42
3128,WMO72267,-101.82,33.65
3129,WMO72270,-106.40,31.80
3130,WMO72274,-110.93,32.12
3131,WMO72278,-112.02,33.43
3132,WMO72280,-114.60,32.65
3133,WMO72290,-117.13,32.82
3134,WMO72295,-118.40,33.93
3135,WMO72304,-75.55,35.27
3136,WMO72306,-78.78,35.87
3137,WMO72308,-76.20,36.90
3138,WMO72310,-81.12,33.95
3139,WMO72312,-82.22,34.90
3140,WMO72317,-79.95,36.08
3141,WMO72324,-85.20,35.03
3142,WMO72326,-83.98,35.82
3143,WMO72327,-86.68,36.12
3144,WMO72334,-90.00,35.05
3145,WMO72340,-92.25,34.83
3146,WMO72341,-94.62,34.68
3147,WMO72344,-94.37,35.33
3148,WMO72353,-97.60,35.40
3149,WMO72360,-103.15,36.45
3150,WMO72363,-101.70,35.23
3151,WMO72365,-106.62,35.05
3152,WMO72370,-113.95,35.27
3153,WMO72371,-111.45,36.93
3154,WMO72386,-115.17,36.08
3155,WMO72389,-119.72,36.77
3156,WMO72390,-121.28,35.67
3157,WMO72394,-120.45,34.90
3158,WMO72401,-77.33,37.50
3159,WMO72405,-77.03,38.85
3160,WMO72406,-76.67,39.18
3161,WMO72407,-74.57,39.45
3162,WMO72408,-75.25,39.88
3163,WMO72410,-79.20,37.33
3164,WMO72411,-79.97,37.32
3165,WMO72414,-81.60,38.37
3166,WMO72422,-84.60,38.03
3167,WMO72423,-85.73,38.18
3168,WMO72425,-82.55,38.37
3169,WMO72428,-83.88,40.00
3170,WMO72429,-84.20,39.90
3171,WMO72432,-87.53,38.05
3172,WMO72434,-90.38,38.75
3173,WMO72438,-86.28,39.73
3174,WMO72440,-93.38,37.23
3175,WMO72445,-92.22,38.82
3176,WMO72446,-94.72,39.32
3177,WMO72450,-97.42,37.65
3178,WMO72451,-99.97,37.77
3179,WMO72456,-95.63,39.07
3180,WMO72460,-101.88,37.00
3181,WMO72464,-104.52,38.28
3182,WMO72465,-101.70,39.37
3183,WMO72469,-104.87,39.75
3184,WMO72476,-108.53,39.12
3185,WMO72486,-114.85,39.28
3186,WMO72487,-114.52,37.62
3187,WMO72488,-119.78,39.50
3188,WMO72494,-122.38,37.62
3189,WMO72503,-73.90,40.77
3190,WMO72506,-70.07,41.25
3191,WMO72508,-72.68,41.93
3192,WMO72509,-71.03,42.37
3193,WMO72512,-78.08,40.88
3194,WMO72513,-75.73,41.33
3195,WMO72515,-75.98,42.22
3196,WMO72518,-73.80,42.75
3197,WMO72519,-76.12,43.12
3198,WMO72520,-80.22,40.50
3199,WMO72524,-81.85,41.40
3200,WMO72528,-78.73,42.93
3201,WMO72530,-87.90,41.98
3202,WMO72532,-89.68,40.67
3203,WMO72533,-85.20,41.00
3204,WMO72534,-87.75,41.78
3205,WMO72537,-83.33,42.23
3206,WMO72540,-93.72,40.25
3207,WMO72546,-93.65,41.53
3208,WMO72561,-102.98,41.10
3209,WMO72562,-100.68,41.13
3210,WMO72564,-104.82,41.15
3211,WMO72569,-106.47,42.92
3212,WMO72572,-111.97,40.77
3213,WMO72576,-108.73,42.82
3214,WMO72578,-112.60,42.92
3215,WMO72583,-117.80,40.90
3216,WMO72591,-122.25,40.15
3217,WMO72597,-122.87,42.37
3218,WMO72606,-70.32,43.65
3219,WMO72617,-73.15,44.47
3220,WMO72618,-70.53,44.53
3221,WMO72635,-85.52,42.88
3222,WMO72639,-83.57,45.07
3223,WMO72645,-88.13,44.48
3224,WMO72651,-96.73,43.57
3225,WMO72654,-98.22,44.38
3226,WMO72655,-94.07,45.55
3227,WMO72658,-93.22,44.88
3228,WMO72661,-103.53,45.27
3229,WMO72662,-103.07,44.05
3230,WMO72665,-105.53,44.35
3231,WMO72670,-109.02,44.52
3232,WMO72677,-108.53,45.80
3233,WMO72681,-116.22,43.57
3234,WMO72683,-119.05,43.58
3235,WMO72688,-118.85,45.68
3236,WMO72693,-123.22,44.12
3237,WMO72698,-122.60,45.60
3238,WMO72712,-68.02,46.87
3239,WMO72734,-84.37,46.47
3240,WMO72741,-90.45,45.93
3241,WMO72743,-87.55,46.53
3242,WMO72745,-92.18,46.83
3243,WMO72747,-93.38,48.57
3244,WMO72753,-96.80,46.90
3245,WMO72758,-98.87,48.10
3246,WMO72764,-100.75,46.77
3247,WMO72765,-101.83,47.75
3248,WMO72767,-103.63,48.18
3249,WMO72768,-106.62,48.22
3250,WMO72773,-114.08,46.92
3251,WMO72775,-111.37,47.48
3252,WMO72777,-109.77,48.55
3253,WMO72785,-117.53,47.63
3254,WMO72793,-122.30,47.45
3255,WMO72797,-124.55,47.95
3256,WMO74486,-73.77,40.65
3257,WMO74494,-69.97,41.67
3258,WMO74740,-99.77,30.50
3259,WMO76122,-107.92,30.42
3260,WMO76151,-118.32,29.17
3261,WMO76160,-110.97,29.07
3262,WMO76220,-107.83,28.95
3263,WMO76225,-106.08,28.63
3264,WMO76243,-100.52,28.70
3265,WMO76342,-101.42,26.88
3266,WMO76382,-103.45,25.53
3267,WMO76405,-110.42,24.17
3268,WMO76423,-104.67,24.03
3269,WMO76458,-106.42,23.20
3270,WMO76525,-102.57,22.78
3271,WMO76548,-97.85,22.22
3272,WMO76556,-104.90,21.52
3273,WMO76571,-102.30,21.88
3274,WMO76577,-101.25,21.02
3275,WMO76581,-100.00,21.85
3276,WMO76612,-103.38,20.67
3277,WMO76625,-100.38,20.60
3278,WMO76632,-98.73,20.13
3279,WMO76644,-89.65,20.98
3280,WMO76654,-104.28,19.05
3281,WMO76665,-101.18,19.70
3282,WMO76679,-99.08,19.43
3283,WMO76680,-99.20,19.40
3284,WMO76687,-96.92,19.53
3285,WMO76689,-91.98,20.22
3286,WMO76690,-92.32,20.97
3287,WMO76692,-96.12,19.15
3288,WMO76695,-90.55,19.85
3289,WMO76723,-110.95,18.72
3290,WMO76737,-97.10,18.85
3291,WMO76750,-88.30,18.50
3292,WMO76762,-99.50,17.55
3293,WMO76775,-96.72,17.07
3294,WMO76805,-99.93,16.83
3295,WMO76845,-92.63,16.73
3296,WMO76848,-92.13,16.25
3297,WMO78016,-64.68,32.37
3298,WMO78062,-78.70,26.55
3299,WMO78073,-77.47,25.05
3300,WMO78088,-74.53,24.05
3301,WMO78092,-75.77,23.50
3302,WMO78109,-72.97,22.37
3303,WMO78121,-73.68,20.95
3304,WMO78221,-82.78,21.83
3305,WMO78255,-77.85,21.42
3306,WMO78313,-84.10,22.17
3307,WMO78317,-83.30,22.57
3308,WMO78325,-82.35,23.17
3309,WMO78348,-79.47,22.52
3310,WMO78349,-79.45,21.93
3311,WMO78353,-77.27,21.53
3312,WMO78360,-77.73,19.85
3313,WMO78365,-75.62,21.07
3314,WMO78367,-75.15,19.90
3315,WMO78384,-81.35,19.28
3316,WMO78388,-77.92,18.50
3317,WMO78397,-76.78,17.93
3318,WMO78457,-70.67,19.78
3319,WMO78467,-69.38,19.05
3320,WMO78482,-71.07,18.20
3321,WMO78486,-69.88,18.47
3322,WMO78526,-66.00,18.43
3323,WMO78637,-88.60,15.72
3324,WMO78641,-90.52,14.58
3325,WMO78647,-90.82,13.92
3326,WMO78650,-89.83,13.57
3327,WMO78663,-89.12,13.70
3328,WMO78706,-87.48,15.72
3329,WMO78708,-87.93,15.45
3330,WMO78714,-85.93,14.90
3331,WMO78720,-87.22,14.05
3332,WMO78724,-87.18,13.30
3333,WMO78735,-85.40,12.08
3334,WMO78739,-87.15,12.62
3335,WMO78741,-86.18,12.12
3336,WMO78745,-83.78,11.98
3337,WMO78762,-84.22,10.00
3338,WMO78806,-79.60,8.97
3339,WMO78862,-61.78,17.12
3340,WMO78894,-62.87,17.90
3341,WMO78897,-61.53,16.27
3342,WMO78907,-61.40,15.30
3343,WMO78925,-61.00,14.60
3344,WMO78946,-61.02,14.03
3345,WMO78954,-59.48,13.07
3346,WMO78962,-60.83,11.15
3347,WMO78970,-61.35,10.62
3348,WMO78982,-70.02,12.50
3349,WMO78988,-68.97,12.20
3350,WMO80001,-81.70,12.58
3351,WMO80009,-74.23,11.12
3352,WMO80022,-75.52,10.45
3353,WMO80028,-74.77,10.88
3354,WMO80035,-72.90,11.48
3355,WMO80036,-73.25,10.43
3356,WMO80044,-75.28,9.33
3357,WMO80048,-74.83,9.30
3358,WMO80074,-74.05,9.07
3359,WMO80084,-76.68,7.80
3360,WMO80089,-74.72,7.00
3361,WMO80094,-73.18,7.13
3362,WMO80097,-72.55,7.92
3363,WMO80099,-70.73,7.07
3364,WMO80110,-75.60,6.22
3365,WMO80132,-71.75,6.45
3366,WMO80139,-63.50,6.17
3367,WMO80144,-76.63,5.70
3368,WMO80210,-75.82,4.78
3369,WMO80214,-75.12,4.43
3370,WMO80219,-74.80,4.28
3371,WMO80222,-74.13,4.70
3372,WMO80234,-73.62,4.17
3373,WMO80252,-76.97,3.85
3374,WMO80259,-76.40,3.40
3375,WMO80300,-77.90,2.88
3376,WMO80308,-76.60,2.45
3377,WMO80315,-75.30,2.97
3378,WMO80322,-72.63,2.57
3379,WMO80336,-78.75,1.82
3380,WMO80342,-77.30,1.40
3381,WMO80346,-76.05,1.88
3382,WMO80361,-70.05,1.13
3383,WMO80370,-77.67,0.83
3384,WMO80372,-76.53,0.53
3385,WMO80398,-69.95,-4.17
3386,WMO80403,-69.68,11.42
3387,WMO80405,-66.18,11.80
3388,WMO80410,-69.32,10.07
3389,WMO80413,-67.65,10.25
3390,WMO80415,-66.98,10.60
3391,WMO80419,-64.68,10.12
3392,WMO80423,-62.30,10.58
3393,WMO80435,-63.18,9.75
3394,WMO80438,-71.18,8.60
3395,WMO80444,-63.55,8.15
3396,WMO80447,-72.45,7.85
3397,WMO80457,-67.50,5.60
3398,WMO80462,-61.12,4.60
3399,WMO81002,-58.25,6.50
3400,WMO81202,-57.03,5.95
3401,WMO81209,-54.42,4.35
3402,WMO81225,-55.20,5.45
3403,WMO81250,-56.15,3.78
3404,WMO81251,-56.12,2.03
3405,WMO81253,-57.33,3.37
3406,WMO81401,-54.03,5.50
3407,WMO81405,-52.37,4.83
3408,WMO81408,-51.80,3.88
3409,WMO81415,-54.03,3.63
3410,WMO82098,-51.05,0.03
3411,WMO82113,-62.93,-0.98
3412,WMO82191,-48.47,-1.45
3413,WMO82193,-48.48,-1.38
3414,WMO82198,-45.40,-1.72
3415,WMO82212,-66.17,-2.53
3416,WMO82240,-56.73,-2.63
3417,WMO82244,-54.72,-2.43
3418,WMO82246,-54.95,-2.63
3419,WMO82280,-44.28,-2.53
3420,WMO82281,-44.23,-2.60
3421,WMO82287,-41.60,-2.92
3422,WMO82331,-60.02,-3.13
3423,WMO82332,-59.98,-3.15
3424,WMO82353,-52.20,-3.20
3425,WMO82392,-40.35,-3.70
3426,WMO82397,-38.55,-3.73
3427,WMO82398,-38.53,-3.78
3428,WMO82400,-32.42,-3.85
3429,WMO82410,-70.03,-4.38
3430,WMO82425,-63.08,-4.08
3431,WMO82533,-61.30,-5.82
3432,WMO82562,-49.15,-5.35
3433,WMO82564,-47.58,-5.57
3434,WMO82571,-45.27,-5.50
3435,WMO82578,-42.82,-5.08
3436,WMO82579,-42.82,-5.05
3437,WMO82583,-40.67,-5.17
3438,WMO82586,-39.30,-5.20
3439,WMO82596,-35.42,-5.65
3440,WMO82599,-35.25,-5.92
3441,WMO82610,-69.87,-6.67
3442,WMO82640,-57.73,-6.27
3443,WMO82668,-51.97,-6.63
3444,WMO82678,-43.02,-6.77
3445,WMO82765,-47.47,-7.33
3446,WMO82784,-39.30,-7.32
3447,WMO82899,-34.85,-8.07
3448,WMO82900,-34.92,-8.05
3449,WMO82915,-67.80,-9.97
3450,WMO82930,-54.90,-9.37
3451,WMO82975,-44.12,-9.10
3452,WMO82983,-40.48,-9.38
3453,WMO82993,-35.78,-9.52
3454,WMO82994,-35.70,-9.67
3455,WMO83064,-48.72,-10.52
3456,WMO83096,-37.05,-10.92
3457,WMO83182,-41.87,-11.30
3458,WMO83208,-60.13,-12.73
3459,WMO83229,-38.52,-13.02
3460,WMO83236,-45.00,-12.15
3461,WMO83242,-41.38,-12.57
3462,WMO83248,-38.33,-12.90
3463,WMO83288,-43.42,-13.27
3464,WMO83309,-56.45,-14.40
3465,WMO83339,-42.62,-14.05
3466,WMO83344,-40.88,-14.95
3467,WMO83348,-39.07,-14.80
3468,WMO83361,-56.12,-15.55
3469,WMO83377,-47.93,-15.78
3470,WMO83378,-47.93,-15.87
3471,WMO83386,-44.37,-15.43
3472,WMO83393,-41.28,-16.00
3473,WMO83405,-57.68,-16.05
3474,WMO83437,-43.87,-16.72
3475,WMO83470,-50.92,-17.92
3476,WMO83483,-44.95,-17.35
3477,WMO83492,-41.50,-17.85
3478,WMO83497,-39.25,-17.63
3479,WMO83526,-47.97,-18.17
3480,WMO83587,-43.93,-19.83
3481,WMO83592,-42.15,-19.80
3482,WMO83611,-54.67,-20.47
3483,WMO83612,-54.67,-20.47
3484,WMO83618,-51.63,-20.78
3485,WMO83630,-47.43,-20.55
3486,WMO83648,-40.33,-20.32
3487,WMO83649,-40.28,-20.27
3488,WMO83650,-29.32,-20.50
3489,WMO83687,-45.00,-21.23
3490,WMO83692,-43.35,-21.77
3491,WMO83698,-41.33,-21.75
3492,WMO83702,-55.73,-22.53
3493,WMO83719,-42.03,-22.98
3494,WMO83722,-49.07,-22.32
3495,WMO83738,-44.47,-22.48
3496,WMO83743,-43.17,-22.92
3497,WMO83766,-51.18,-23.38
3498,WMO83780,-46.65,-23.62
3499,WMO83781,-46.62,-23.50
3500,WMO83836,-50.63,-25.47
3501,WMO83840,-49.17,-25.52
3502,WMO83842,-49.27,-25.43
3503,WMO83844,-48.52,-25.52
3504,WMO83881,-53.23,-27.18
3505,WMO83897,-48.57,-27.58
3506,WMO83899,-48.55,-27.67
3507,WMO83907,-55.02,-28.40
3508,WMO83914,-52.40,-28.25
3509,WMO83927,-57.08,-29.75
3510,WMO83936,-53.70,-29.70
3511,WMO83948,-49.72,-29.33
3512,WMO83964,-52.52,-30.53
3513,WMO83967,-51.22,-30.02
3514,WMO83971,-51.18,-30.00
3515,WMO83980,-54.10,-31.33
3516,WMO83997,-53.35,-33.52
3517,WMO84370,-80.40,-3.55
3518,WMO84377,-73.25,-3.75
3519,WMO84390,-81.25,-4.57
3520,WMO84401,-80.60,-5.18
3521,WMO84425,-76.08,-5.90
3522,WMO84444,-77.83,-6.22
3523,WMO84452,-79.83,-6.78
3524,WMO84455,-76.38,-6.45
3525,WMO84501,-79.03,-8.10
3526,WMO84515,-74.60,-8.42
3527,WMO84531,-78.52,-9.17
3528,WMO84534,-75.95,-9.13
3529,WMO84542,-77.60,-9.35
3530,WMO84564,-75.75,-9.90
3531,WMO84628,-77.12,-12.00
3532,WMO84658,-69.20,-12.63
3533,WMO84673,-74.22,-13.13
3534,WMO84677,-70.67,-13.27
3535,WMO84686,-71.98,-13.55
3536,WMO84691,-76.28,-13.75
3537,WMO84721,-75.17,-15.38
3538,WMO84735,-70.15,-15.48
3539,WMO84752,-71.55,-16.32
